reviewer_score,id
5.8190000000000035,27001
6.147908333333338,498595
8.858999999999998,476800
8.305066666666669,192396
8.824000000000003,32279
6.697999999999994,451469
9.16400000000001,393773
7.6170000000000035,209620
8.452000000000002,96112
9.701000000000008,233763
8.4,374828
9.032,511507
8.869000000000002,133690
8.18075,490165
7.015999999999999,475838
7.822666666666668,155309
7.983999999999997,343752
7.486000000000001,452062
5.332000000000001,423166
8.69300000000001,450767
6.271000000000003,210052
8.246000000000004,308584
9.015000000000004,149706
9.517750000000001,432904
8.454583333333328,211514
9.424488888888893,306778
5.687333333333333,32516
9.428000000000011,465951
8.417000000000002,78811
8.082,186194
9.520000000000003,465385
8.097000000000001,153092
8.931000000000001,23644
9.160999999999994,128115
6.293000000000001,295506
7.589200000000002,117607
7.814999999999995,135604
7.861999999999996,354643
9.649000000000006,360141
8.314500000000002,453694
8.063000000000002,241294
5.866000000000001,486397
7.932999999999998,126982
6.483,287202
7.512999999999997,397832
7.774000000000001,234296
9.513600000000002,434262
9.538000000000004,40540
7.713999999999995,485202
7.870999999999996,320989
8.753000000000002,367091
7.214166666666667,46267
9.689666666666671,50119
8.958000000000004,293836
8.087000000000007,96563
9.916000000000002,86281
9.902666666666667,199612
9.309000000000006,249337
9.756000000000006,438531
8.903999999999998,117515
7.927999999999998,349170
7.389999999999997,357021
9.935616738816734,59662
8.262000000000002,133287
9.064000000000004,84660
8.761999999999995,258776
9.449000000000003,289911
8.977000000000002,347110
7.758333333333334,138168
9.148927380952376,458573
7.258000000000003,452751
7.240999999999996,216200
9.112,55490
8.730499999999996,460307
8.460999999999995,442364
6.849999999999999,296531
7.240999999999998,492715
7.806,406463
8.860000000000005,49897
6.364999999999997,287050
9.015000000000004,422485
7.144999999999995,232938
9.190999999999999,313502
6.855999999999997,303649
9.665,376612
9.55943333333334,413768
8.488499999999998,183228
8.525833333333336,263052
9.169000000000002,24377
9.360483333333347,39738
4.795000000000001,157881
6.7150000000000025,468280
9.006000000000002,100951
9.63741666666667,428793
5.502999999999999,475817
8.174333333333331,348443
7.885999999999997,309056
9.490000000000004,219851
7.488666666666669,213627
7.100000000000002,44890
7.443999999999996,359611
9.728999999999997,137196
7.906999999999997,199412
9.699000000000005,144856
9.399999999999999,474954
6.633999999999999,33768
6.928999999999999,261576
8.478999999999996,250457
9.132000000000005,153919
8.652000000000001,251701
9.686816666666669,127312
7.7938261904761905,173642
8.734050000000002,27812
8.8875,211388
9.447833333333346,380632
6.030000000000002,433008
9.647333333333334,176419
8.456000000000005,79058
7.406666666666671,27518
9.098024780774777,166248
5.607,40795
9.830000000000005,449749
5.264999999999999,64586
9.313666666666672,341167
7.878000000000001,497588
9.075999999999997,212167
7.927466666666666,67627
9.422000000000008,204101
7.546,351239
9.282999999999998,62379
8.736999999999997,218068
8.467400000000003,332570
5.844500000000002,8511
8.22,27860
7.894166666666664,9924
9.503753968253974,75698
7.673999999999996,141001
9.289333333333337,270293
9.308000000000003,66681
6.811999999999999,55001
7.974999999999995,168972
7.934999999999991,447401
8.877,242036
9.571000000000003,138995
9.560000000000006,236598
5.871504761904764,115841
7.010500000000003,301624
8.538499999999994,5251
7.986999999999997,169711
6.509999999999999,90624
8.367166666666668,109231
7.840999999999995,150146
6.686000000000003,27906
8.960000000000004,174983
9.956000000000001,57333
6.377999999999998,342941
9.358,455882
8.016000000000004,425083
7.758999999999999,235170
6.920999999999997,452918
8.927000000000003,242293
8.322000000000001,231032
8.972000000000007,138797
7.8139999999999965,453461
8.629083333333332,231004
7.396,116715
8.832999999999998,151408
6.849749999999998,477220
9.583000000000006,291276
8.515000000000002,509429
8.681000000000004,231555
8.088000000000001,483108
8.750999999999994,202341
8.305000000000001,50823
9.72874227994228,59436
9.342666666666664,160983
8.860000000000001,382963
8.963999999999995,197783
8.575200000000002,234054
8.944999999999999,292670
6.033321428571429,155613
8.195999999999996,13885
7.897999999999999,473283
8.758999999999995,444731
9.301999999999998,189337
8.866,470293
9.740266666666669,59829
6.865333333333334,342866
8.421500000000002,510090
7.689000000000004,483
9.585999999999995,238929
8.075000000000001,376085
7.861000000000002,54233
8.726,339389
7.5749999999999975,242999
9.035000000000009,352118
9.456000000000001,286317
8.343000000000002,154143
8.285999999999998,260448
7.656666666666666,237347
8.279726190476191,300859
8.650222222222224,294859
8.615000000000004,414616
5.971000000000003,201438
9.003999999999998,459602
9.076249999999998,79631
6.590999999999999,204764
9.265916666666667,248414
8.750000000000002,57870
8.232000000000003,292071
5.366999999999998,513463
9.635800000000003,85159
8.644000000000002,164176
7.836600000000004,359594
9.474083333333335,287598
7.177999999999998,499047
5.512500000000001,136112
9.280000000000001,310266
9.199000000000002,377692
7.974,277992
7.994000000000002,19845
8.646866666666664,263799
8.282,229848
9.253666666666676,168408
8.247000000000002,11537
9.380000000000006,103426
7.5710000000000015,169086
8.924,104010
9.568000000000007,127163
9.679533333333337,16226
8.915,420707
9.527866666666673,127388
8.176000000000004,418802
4.938999999999998,441301
9.092000000000004,257728
7.6054999999999975,420111
9.323000000000004,192780
6.886,27693
8.288000000000002,461128
8.845999999999998,136565
7.613000000000004,148191
7.584000000000006,53301
7.944999999999997,506924
8.741600000000007,184227
6.176249999999995,29726
8.621500000000003,455898
9.378966666666667,21081
6.233,140062
8.655000000000003,490808
7.59805,14121
6.360616666666667,110500
8.666683333333332,140431
7.46,297497
8.074999999999998,134859
6.974000000000001,468204
9.007000000000001,61036
9.109999999999998,338095
8.703000000000008,151146
9.327000000000007,382379
9.554000000000004,417800
8.616000000000007,198650
8.527500000000003,322022
8.144000000000002,183407
5.668999999999999,47496
9.123000000000001,404334
8.688999999999993,110581
8.292283333333344,345349
8.464,1114
8.951000000000006,264143
8.390000000000006,513970
8.911511904761904,423804
9.427927777777779,458808
7.732000000000003,358776
7.326666666666662,54839
9.07691666666667,320947
9.53916666666667,117389
6.464999999999996,501239
8.908,448205
8.356499999999999,309219
4.718000000000004,246523
9.813333333333338,466524
9.949666666666667,466346
7.719783333333328,350393
8.012999999999996,185256
9.568000000000005,54412
5.621999999999998,407372
9.100000000000003,263637
7.943000000000004,347101
8.79,82669
8.811999999999994,175551
8.648516666666666,322571
5.724,483348
6.158999999999999,244730
9.200000000000003,503130
9.839000000000004,189165
8.118000000000002,266354
8.259,247764
9.511500000000009,147738
6.738000000000004,245091
8.995094047619046,222712
9.084000000000001,408207
9.426666666666671,505422
9.188000000000002,360443
6.597999999999997,234290
8.606499999999999,28227
9.570000000000004,430416
9.114999999999998,63065
8.572000000000001,138253
8.601999999999997,490838
9.073999999999998,220820
7.565999999999999,89745
6.3020000000000005,186908
9.497000000000003,375113
9.674000000000007,324252
8.858,219245
8.010000000000005,415989
7.512080952380948,113331
8.122999999999998,74597
7.375666666666661,410010
9.282866666666674,432443
8.511999999999999,202774
9.341999999999997,509340
8.782,313213
7.226999999999996,498915
8.671,36478
7.481,396726
8.152000000000001,474239
9.439966666666665,4712
9.337073809523808,371465
9.464,192977
9.729666666666668,261859
8.094999999999999,110690
8.397000000000006,252060
5.770600000000002,72525
8.792,229836
8.740000000000002,275790
8.940000000000001,399341
6.129,245236
9.310000000000006,413479
9.553000000000003,143247
9.584000000000009,398981
8.805999999999994,298804
8.654000000000003,10871
7.1346666666666625,38939
9.369225000000005,368163
6.507999999999998,305911
8.722999999999995,500484
7.729999999999998,115514
8.876999999999995,474913
5.362000000000002,78304
9.2005,42459
8.179100000000005,207497
9.567333333333337,425087
9.253000000000005,279851
9.679000000000004,422537
7.1530000000000005,464232
8.294499999999998,406949
8.146000000000003,156972
9.303000000000003,474683
9.223000000000008,493593
9.754,152306
6.518999999999998,108130
9.711000000000006,337854
5.683000000000004,468303
8.285999999999996,491768
9.487923232323237,76011
8.883000000000003,28104
8.159999999999997,264751
5.581583333333336,131974
7.250249999999995,305854
9.169333333333336,61366
8.904000000000005,53114
6.548666666666666,295258
7.9859999999999935,385148
9.183000000000003,231984
8.283000000000001,457043
9.355,469148
9.570000000000004,14894
9.141,444963
7.403999999999996,349929
6.808000000000001,215661
7.629,422872
8.315166666666663,77591
8.453000000000001,32369
6.271200000000004,105045
7.560999999999996,435769
8.018000000000002,76723
9.5605,473011
6.829999999999999,508061
7.9769999999999985,452664
7.218999999999998,312204
8.645999999999994,173518
8.213999999999999,132680
9.365000000000007,509917
8.653000000000002,302475
7.073999999999995,140887
8.626999999999997,203427
8.767857142857144,94959
8.970999999999998,418413
7.9639999999999995,425510
8.590000000000005,402698
9.381000000000006,292724
8.667333333333335,117646
9.655133333333337,59897
7.52040000000001,167345
9.050000000000006,396061
9.260250000000001,436833
7.967999999999997,277591
8.207999999999993,136613
9.520000000000012,483920
8.601,452330
9.832133333333333,125907
8.032,275428
7.806149999999992,2938
7.875999999999998,184668
8.012000000000002,159102
7.978699999999995,294848
9.330999999999996,5969
8.634999999999993,510676
9.825000000000003,228052
8.485000000000003,24740
8.735,491265
9.614000000000004,56465
8.714999999999995,463314
9.388999999999998,364198
9.839000000000004,393426
9.3905,385377
8.478,314497
9.818000000000001,327588
9.251,402689
5.111000000000005,115371
8.061999999999998,151372
7.714999999999995,126516
9.41400000000001,324017
8.537999999999998,256612
6.399249999999999,333927
8.859999999999996,133561
6.077999999999999,469783
9.924000000000001,17245
9.337000000000005,235202
8.798999999999998,380996
9.719000000000003,109138
7.534999999999999,495717
7.54,351873
9.081000000000001,70833
9.50995714285714,87996
8.472000000000003,378150
9.437000000000003,253971
8.71966666666667,287612
8.896000000000003,26702
7.775,244783
8.564999999999996,151393
8.690000000000003,335352
10.0,451922
8.649333333333326,71492
9.817000000000002,148806
9.720333333333336,127243
8.384999999999993,465641
6.378999999999999,72432
8.730000000000004,344431
7.016999999999996,271725
7.157999999999999,36978
7.786999999999999,171063
9.107000000000006,457450
9.378,391482
9.315500000000004,528
8.171999999999999,14502
9.386000000000003,106859
7.591000000000003,306631
7.56433333333333,383423
8.716000000000003,492599
7.271714285714284,95024
6.774,202707
8.221000000000002,308913
8.133249999999999,42479
9.076799999999997,3887
8.208999999999996,394916
8.349,76264
9.39990000000001,334000
9.137999999999998,432933
6.880000000000001,426057
9.859266666666663,85947
7.6329999999999965,373417
6.154000000000001,141388
8.024000000000003,300959
9.523333333333342,182092
9.219,175507
9.035000000000004,247404
7.985,423908
8.912,31337
9.377000000000004,400319
9.70600000000001,53995
9.180000000000001,158234
9.04617142857143,276526
8.153999999999998,356542
9.34,395902
9.907000000000004,81101
6.376999999999997,267240
8.309,316440
8.373333333333328,255772
9.090416666666677,380861
8.587999999999996,278487
8.642,132759
7.846999999999997,276099
8.667333333333332,460884
9.690000000000003,137053
8.574,50630
8.380000000000003,460349
6.2522500000000045,345411
5.358,91251
8.780500000000007,471380
7.869333333333336,387152
6.828000000000002,143119
8.8118,447181
7.030999999999999,399583
7.352999999999997,248581
9.644000000000004,132388
6.7029999999999985,163369
7.013999999999993,58446
8.732999999999999,149254
6.034,407296
8.732500000000002,73670
8.921,132767
8.040999999999995,94229
9.229000000000008,152982
7.007999999999997,495982
8.027999999999997,421675
9.18,264073
6.391500000000004,202465
9.550000000000013,180806
8.978000000000003,239182
7.7292000000000005,127612
7.946999999999997,375621
6.854,295452
7.765999999999995,5506
9.035999999999998,390898
8.192666666666662,294556
9.180999999999997,340882
9.024166666666673,435239
7.649999999999997,174940
7.510000000000003,481427
8.187999999999995,254249
9.242999999999993,445948
9.689000000000002,473910
9.31089246031746,345512
9.014000000000001,398561
7.833000000000001,107094
5.318000000000003,334981
7.13,389538
5.793999999999999,344853
8.096000000000005,22125
8.213666666666667,106965
9.283180952380958,59376
8.948,208319
6.178999999999998,402403
9.800000000000004,184200
7.212999999999997,176119
8.979,379888
8.530999999999999,144058
7.621999999999998,114466
7.764000000000002,446308
5.192,497745
8.065,135852
9.013000000000002,456492
5.936,28447
7.483000000000005,406690
9.14679999999999,470653
9.668000000000008,153366
8.482000000000001,214368
9.794000000000004,49550
9.705000000000005,504929
6.313,456062
8.559999999999997,376874
9.715000000000005,303393
7.907999999999998,22509
8.938000000000004,172205
9.490700000000006,413697
7.306000000000003,282624
8.358000000000002,213457
8.711999999999996,277559
8.624000000000006,221407
8.470999999999998,267715
6.067,40290
7.018999999999998,122581
7.972999999999998,4088
4.768000000000003,9558
9.936433333333333,299887
8.914999999999996,183497
9.296666666666667,19727
8.606633333333333,27513
7.707983333333337,214409
7.1599999999999975,458629
8.873000000000008,228791
7.626249999999994,24187
9.331700000000001,291141
7.231999999999998,123349
9.049999999999997,151086
9.556000000000001,388549
7.676000000000001,70339
8.933266666666666,97470
9.823,162014
8.552,29068
7.883649999999997,514193
9.301000000000007,23864
9.126000000000003,248523
8.165,141108
8.213000000000001,501170
7.449999999999996,486376
9.519333333333332,453643
5.5539,66341
9.204999999999998,345982
8.542000000000002,17777
8.686800000000002,279310
9.132000000000005,57206
9.299000000000008,97176
8.213999999999993,405473
8.316849999999988,458950
8.932000000000002,106083
5.755999999999999,160459
9.700666666666672,31904
8.256999999999998,369237
8.552,107851
8.763000000000003,433838
8.179,74780
9.753000000000007,411674
8.52,199787
7.431000000000004,308244
9.179000000000006,96753
7.808000000000003,142592
9.320000000000007,485979
7.575999999999999,234255
9.612666666666668,97097
9.552000000000003,154741
8.961,465731
7.690000000000006,78431
8.56258333333334,98136
7.157999999999995,301011
7.223000000000002,147474
8.240999999999996,151115
8.412999999999998,198366
8.206999999999997,410057
8.73,418301
8.719571428571422,152747
9.789466666666668,368101
9.052000000000007,117720
8.841000000000003,150359
8.956666666666663,496621
7.820000000000001,376487
9.019999999999996,73681
8.393916666666662,462471
6.160000000000002,11502
7.966999999999993,508420
7.9996000000000045,343689
9.557999999999998,41142
9.584000000000003,78546
7.513999999999999,332524
9.346000000000005,445756
9.390101587301588,10445
7.807400000000009,166620
7.397,473364
9.130999999999995,425450
8.485000000000001,307616
9.212000000000005,459840
7.9449999999999985,38780
8.337000000000002,510943
8.861000000000004,474272
7.408999999999993,491510
9.250000000000005,479468
9.922666666666666,10373
8.427500000000004,406767
9.281,188535
8.30292857142857,299196
9.899000000000003,327389
7.365999999999994,420045
7.324999999999999,37050
7.1549999999999985,104569
9.530000000000006,50315
6.927999999999994,295533
8.902,8192
9.506000000000002,116450
6.605100000000001,322139
8.900000000000002,30899
9.595,116341
9.387933333333338,480677
8.582000000000003,476654
8.459538095238104,126289
9.640000000000002,415090
7.409166666666663,244722
8.020000000000005,308243
6.66,172437
7.345000000000006,11581
8.537,138331
8.976333333333333,456183
5.744749999999998,304174
8.296000000000001,123703
7.2029999999999985,152541
8.92,387352
8.841999999999999,221227
7.104499999999999,41470
6.379333333333334,169424
9.101,470883
6.234000000000001,343510
9.792200000000003,78748
9.685000000000004,414534
8.947000000000003,103369
9.265000000000004,467323
8.474000000000006,282283
8.109999999999996,397343
7.2650000000000015,486412
6.890749999999994,379216
9.70400000000001,250336
7.290000000000004,445131
9.948000000000002,320384
7.506999999999997,418603
7.546999999999994,272184
9.584000000000003,28157
7.496999999999999,343710
6.081999999999996,72348
7.713999999999999,246633
7.734999999999996,22961
9.190999999999997,121712
9.47400000000001,220710
9.482583333333345,424456
9.556000000000001,446575
8.055,408804
8.899999999999997,274987
8.943000000000001,445474
8.169,183078
8.55199999999999,78530
8.438999999999993,476766
7.44199999999999,307951
8.022999999999994,196956
7.863999999999999,98849
8.956999999999999,178233
7.915999999999994,503420
9.004000000000003,163060
9.038000000000004,335411
8.890999999999998,42388
9.43800000000001,302703
7.856999999999999,63299
4.628000000000005,130793
6.271,336419
7.678000000000003,185432
6.206999999999997,145339
9.424000000000001,381787
7.514999999999998,244277
7.099999999999997,30891
6.820999999999994,431280
8.949000000000002,45335
6.024999999999999,401778
9.091000000000001,106138
6.575895238095237,140296
9.004000000000005,380374
